person_id,gender,age,mailing_locality,is_in_france,year_joined,year_last_membership,type_cfai_membership,is_society_member,duration_program_years,duration_membership_years,code_group_membership_change,is_on_professional_leave,employment_status,employer_type,seniority,churned
173902,Male,49.0,France,True,2004,2009,Non-member,False,1,6,0,False,Other,Other (please specify),Other,True
168385,Male,51.0,France,True,2019,2023,Non-member,False,7,5,0,False,Employed,Insurance,Senior-Level,True
9683,Male,76.0,North America,False,2019,2025,Regular,True,0,7,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
7229256,Male,34.0,France,True,2019,2022,Non-member,False,5,4,0,False,Employed,Investment Bank,Senior-Level,True
6827192,Male,39.0,France,True,2018,2022,Non-member,False,6,5,0,False,Employed,Asset Management/Investment Firm,Other,True
8720668,Male,35.0,France,True,2022,2025,Regular,True,5,4,0,False,Employed,Other (please specify),C-Suite,False
8720702,Male,31.0,France,True,2021,2023,Non-member,False,4,3,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
173158,Female,52.0,France,True,2004,2024,Regular,True,1,21,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
380085,Male,58.0,France,True,2006,2020,Non-member,False,1,15,0,False,Employed,Asset Management/Investment Firm,C-Suite,True
6727460,Male,36.0,France,True,2017,2022,Non-member,False,4,6,0,False,Employed,Investment Bank,Early/Mid-Level,True
7223424,Male,36.0,France,True,2021,2022,Non-member,False,7,2,0,False,Employed,Investment Bank,Executive-Level,True
6622222,Male,39.0,France,True,2018,2023,Non-member,False,5,6,0,False,Employed,Investment Bank,Senior-Level,True
6939640,Male,33.0,France,True,2018,2024,Regular,True,6,7,0,False,Employed,Asset Management/Investment Firm,Entry-Level,True
8729637,Male,30.0,North America,False,2023,2024,Regular,False,6,2,3,True,Unemployed,Other (please specify),Other,True
8246037,Male,34.0,France,True,2021,2022,Regular,False,4,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6739416,Male,36.0,France,True,2019,2020,Non-member,False,7,2,0,False,Employed,Credit Rating Agency/Firm/Bureau,Early/Mid-Level,True
8562042,Male,39.0,France,True,2023,2025,Regular,True,4,3,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Mid-Level,False
8417546,Male,30.0,France,True,2021,2025,Regular,True,5,5,0,False,Employed,Investment Bank,Early/Mid-Level,False
8730561,Female,32.0,North Africa,False,2021,2022,Regular,False,4,2,1,False,Employed,Investment Bank,Mid-Level,True
7086702,Male,32.0,France,True,2020,2023,Non-member,False,7,4,0,False,Employed,Consulting Firm,Senior-Level,True
6934838,Female,36.0,France,True,2018,2019,Non-member,False,1,2,0,False,Employed,Other (please specify),Other,True
8295760,Male,29.0,United Kingdom,False,2020,2024,Regular,True,2,5,0,False,Employed,Brokerage,Early/Mid-Level,True
7319658,Male,33.0,France,True,2018,2023,Non-member,False,1,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8735573,Male,31.0,France,True,2021,2022,Non-member,False,4,2,0,False,Employed,Other (please specify),Early/Mid-Level,True
8737136,Male,28.0,France,True,2023,2025,Regular,True,6,3,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6982912,Male,33.0,France,True,2019,2025,Regular,True,6,7,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,C-Suite,False
8202398,Male,33.0,France,True,2021,2022,Non-member,False,6,2,0,False,Employed,Other (please specify),Early/Mid-Level,True
8740581,Male,28.0,Europe excl France,False,2023,2024,Regular,True,5,2,0,False,Employed,Commercial Bank,Mid-Level,True
6508726,Male,38.0,France,True,2017,2018,Non-member,False,7,2,0,False,Employed,Other (please specify),Senior-Level,True
8742265,Male,31.0,France,True,2022,2024,Regular,True,4,3,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
8742470,Male,30.0,France,True,2022,2023,Non-member,False,5,2,0,False,Employed,Other (please specify),Mid-Level,True
8742550,Male,30.0,France,True,2021,2024,Regular,True,4,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8743863,Male,28.0,France,True,2022,2025,Regular,True,4,4,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
8284427,Male,33.0,France,True,2019,2024,Regular,True,4,6,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
8286056,Male,30.0,France,True,2020,2025,Regular,True,5,6,0,False,Employed,Brokerage,Mid-Level,False
6716210,Female,37.0,France,True,2017,2018,Regular,False,6,2,1,False,Employed,Private Wealth Management Firm/Family Office/Trusts,C-Suite,True
8412459,Female,35.0,France,True,2022,2024,Regular,False,3,3,1,False,Employed,Other (please specify),Early/Mid-Level,True
8746946,Male,28.0,France,True,2024,2025,Regular,True,7,2,0,False,Employed,Insurance,Senior-Level,False
8493162,Male,30.0,France,True,2023,2025,Regular,True,6,3,0,False,Employed,Consulting Firm,Senior-Level,False
6874626,Male,33.0,France,True,2022,2025,Regular,True,10,4,0,False,Employed,Central Bank,Early/Mid-Level,False
6006822,Male,46.0,France,True,2024,2024,Regular,True,16,1,0,False,Self-employed,Investment Bank,Senior-Level,True
8749232,Male,30.0,France,True,2022,2025,Regular,True,4,4,0,False,Employed,Other (please specify),Early/Mid-Level,False
8749987,Male,32.0,France,True,2023,2024,Regular,True,6,2,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
7331769,Male,33.0,France,True,2022,2022,Regular,False,7,1,3,False,Employed,Investment Bank,Early/Mid-Level,True
996713,Male,49.0,France,True,2009,2015,Regular,False,9,7,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
7015618,Male,35.0,France,True,2019,2024,Regular,True,6,6,0,False,Employed,Information Technology or Software,Senior-Level,True
8752077,Female,31.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
8401779,Male,39.0,France,True,2019,2024,Regular,True,3,6,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
8282794,Male,31.0,France,True,2020,2022,Non-member,False,2,3,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
8754112,Male,31.0,France,True,2021,2024,Regular,True,4,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6896601,Male,35.0,France,True,2018,2023,Non-member,False,6,6,0,False,Employed,Brokerage,Early/Mid-Level,True
8755514,Male,32.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Investment Bank,Mid-Level,False
8756088,Male,28.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8756087,Male,30.0,France,True,2023,2025,Regular,True,6,3,0,False,Employed,Insurance,Executive-Level,False
8394295,Female,32.0,France,True,2020,2022,Non-member,False,2,3,0,False,Employed,Insurance,Senior-Level,True
8757647,Male,30.0,France,True,2022,2025,Regular,True,4,4,0,False,Employed,Consulting Firm,Early/Mid-Level,False
8757788,Female,31.0,France,True,2022,2023,Non-member,False,4,2,0,False,Employed,Other (please specify),Early/Mid-Level,True
7185631,Female,33.0,France,True,2021,2025,Regular,True,3,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6573902,Male,37.0,France,True,2024,2025,Regular,True,14,2,0,False,Employed,Investment Bank,Early/Mid-Level,False
8761033,Male,32.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
7196920,Female,38.0,France,True,2023,2023,Non-member,False,2,1,0,False,Employed,Investment Bank,Other,True
8761703,Male,30.0,France,True,2023,2025,Regular,True,6,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7238068,Male,33.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Credit Rating Agency/Firm/Bureau,Early/Mid-Level,False
6929446,Male,37.0,France,True,2019,2019,Non-member,False,1,1,1,False,Employed,Other (please specify),Senior-Level,True
8398516,Male,33.0,France,True,2024,2024,Regular,True,7,1,3,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Entry-Level,True
2259317,Female,40.0,France,True,2022,2025,Regular,True,16,4,0,False,Employed,Other (please specify),Senior-Level,False
6568903,Male,41.0,France,True,2013,2014,Non-member,False,1,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7101345,Male,36.0,France,True,2017,2024,Regular,True,4,8,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
6924050,Female,34.0,France,True,2020,2021,Regular,False,8,2,1,False,Employed,Investment Bank,Senior-Level,True
8775968,Female,33.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
219849,Male,63.0,France,True,2008,2025,Regular,True,3,18,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
6173614,Female,40.0,France,True,2017,2018,Non-member,False,6,2,0,False,Employed,Commercial Bank,Early/Mid-Level,True
8778380,Male,28.0,France,True,2023,2024,Regular,False,5,2,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
8781585,Male,29.0,France,True,2022,2025,Regular,True,5,4,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Mid-Level,False
8416791,Male,36.0,France,True,2019,2022,Non-member,False,3,4,0,True,Employed,Other (please specify),C-Suite,True
6742631,Male,38.0,France,True,2024,2025,Regular,True,12,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6796357,Male,35.0,France,True,2015,2022,Non-member,False,4,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8786062,Male,30.0,United Kingdom,False,2022,2025,Regular,True,5,4,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
8788329,Male,28.0,North America,False,2023,2024,Regular,True,6,2,0,False,Employed,Investment Bank,Entry-Level,True
2283192,Male,42.0,United Kingdom,False,2017,2022,Regular,False,4,6,1,True,Self-employed,Asset Management/Investment Firm,C-Suite,True
3038514,Male,41.0,France,True,2012,2019,Non-member,False,1,8,0,False,Employed,Other (please specify),Mid-Level,True
376932,Male,48.0,France,True,2006,2023,Regular,False,2,18,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
453125,Male,44.0,France,True,2008,2024,Regular,True,4,17,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6446952,Male,44.0,France,True,2012,2021,Non-member,False,1,10,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Mid-Level,True
7115406,Male,35.0,France,True,2017,2018,Non-member,False,4,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6112185,Male,45.0,France,True,2012,2025,Regular,True,5,14,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6927177,Male,34.0,France,True,2019,2020,Non-member,False,5,2,0,False,Employed,Consulting Firm,Mid-Level,True
6253001,Male,42.0,France,True,2014,2015,Regular,False,6,2,0,False,Employed,Consulting Firm,Executive-Level,True
8793795,Female,42.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
2285518,Male,40.0,France,True,2009,2015,Non-member,False,4,7,0,False,Employed,Investment Bank,Senior-Level,True
6951074,Female,31.0,France,True,2022,2023,Non-member,False,9,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8795410,Male,34.0,France,True,2022,2024,Regular,False,4,3,1,False,Employed,Commercial Bank,Early/Mid-Level,True
8796663,Female,28.0,France,True,2022,2025,Regular,True,4,4,0,False,Employed,Manufacturing,Senior-Level,False
8797425,Male,32.0,France,True,2023,2025,Regular,True,5,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8797578,Male,34.0,France,True,2023,2025,Regular,True,5,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6837023,Male,35.0,France,True,2017,2018,Regular,False,3,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6308094,Male,41.0,France,True,2023,2024,Regular,True,12,2,0,False,Employed,Commercial Bank,Executive-Level,True
6447087,Male,36.0,France,True,2019,2025,Regular,True,9,7,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
8455361,Male,34.0,France,True,2022,2025,Regular,True,6,4,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
7162172,Male,34.0,France,True,2021,2025,Regular,True,6,5,3,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8801695,Male,27.0,France,True,2024,2025,Regular,True,6,2,0,False,Employed,Investment Bank,Senior-Level,False
380201,Female,46.0,France,True,2006,2013,Non-member,False,1,8,0,False,Employed,Other (please specify),Early/Mid-Level,True
380672,Male,44.0,France,True,2007,2008,Non-member,False,17,2,0,False,Other,Other (please specify),Other,True
381327,Male,44.0,France,True,2006,2010,Non-member,False,1,5,0,False,Employed,Other (please specify),Senior-Level,True
378842,Male,48.0,France,True,2006,2013,Non-member,False,1,8,0,False,Other,Other (please specify),Other,True
379283,Male,48.0,France,True,2005,2010,Non-member,False,1,6,0,False,Employed,Other (please specify),Entry-Level,True
391680,Male,46.0,France,True,2006,2009,Non-member,False,18,4,0,False,Employed,Other (please specify),Mid-Level,True
381841,Male,47.0,France,True,2006,2025,Regular,True,3,20,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
445270,Male,53.0,France,True,2011,2012,Non-member,False,3,2,0,False,Employed,Other (please specify),Senior-Level,True
445697,Female,44.0,France,True,2007,2010,Non-member,False,14,4,0,False,Employed,Other (please specify),Senior-Level,True
449884,Female,44.0,France,True,2008,2010,Non-member,False,1,3,0,False,Employed,Other (please specify),Senior-Level,True
6143952,Male,46.0,France,True,2012,2013,Non-member,False,1,2,0,False,Employed,Other (please specify),Early/Mid-Level,True
465527,Male,44.0,France,True,2007,2010,Non-member,False,1,4,0,False,Employed,Other (please specify),Early/Mid-Level,True
465723,Female,47.0,France,True,2008,2009,Non-member,False,3,2,0,False,Employed,Other (please specify),Senior-Level,True
470654,Male,48.0,France,True,2009,2013,Non-member,False,1,5,0,False,Employed,Other (please specify),Senior-Level,True
463015,Male,43.0,France,True,2019,2024,Regular,True,1,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6144138,Female,43.0,France,True,2014,2018,Regular,False,1,5,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
473824,Male,47.0,France,True,2009,2011,Non-member,False,17,3,0,False,Employed,Other (please specify),Mid-Level,True
468513,Male,55.0,France,True,2008,2009,Non-member,False,1,2,0,False,Other,Other (please specify),Other,True
470967,Male,48.0,France,True,2012,2015,Non-member,False,2,4,0,False,Employed,Commercial Bank,Executive-Level,True
475704,Male,47.0,France,True,2008,2009,Non-member,False,15,2,0,False,Employed,Other (please specify),Mid-Level,True
600291,Male,57.0,France,True,2006,2024,Regular,True,1,19,0,False,Self-employed,Consulting Firm,Other,True
615144,Male,61.0,France,True,2001,2011,Non-member,False,1,11,0,False,Other,Other (please specify),Other,True
634459,Male,58.0,France,True,2001,2010,Non-member,False,1,10,0,False,Other,Other (please specify),Other,True
649280,Male,61.0,France,True,2003,2015,Non-member,False,1,13,0,False,Employed,Other (please specify),Executive-Level,True
645930,Male,62.0,France,True,2000,2007,Non-member,False,24,8,0,False,Other,Other (please specify),Other,True
7110958,Male,33.0,France,True,2020,2024,Regular,True,5,5,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
682185,Female,61.0,France,True,2002,2006,Non-member,False,21,5,0,False,Other,Other (please specify),Other,True
707826,Female,51.0,France,True,2002,2009,Non-member,False,3,8,0,False,Other,Other (please specify),Mid-Level,True
767401,Male,57.0,France,True,2013,2014,Non-member,False,1,2,1,True,Employed,University/Educational Institution,Senior-Level,True
770207,Male,62.0,France,True,2002,2014,Non-member,False,1,13,0,False,Employed,Other (please specify),Senior-Level,True
808866,Male,55.0,France,True,2003,2016,Regular,False,1,14,1,True,Self-employed,Consulting Firm,Mid-Level,True
799279,Female,52.0,France,True,2001,2016,Non-member,False,1,16,0,False,Employed,Other (please specify),Early/Mid-Level,True
800964,Female,54.0,France,True,2001,2005,Non-member,False,3,5,0,True,Other,Other (please specify),Other,True
831348,Male,53.0,France,True,2004,2009,Non-member,False,1,6,0,False,Employed,Other (please specify),Senior-Level,True
834258,Female,53.0,France,True,2003,2006,Non-member,False,20,4,0,False,Other,Other (please specify),Other,True
842356,Female,53.0,France,True,2008,2012,Non-member,False,1,5,0,False,Unemployed,Other (please specify),Other,True
853653,Male,56.0,France,True,2002,2005,Non-member,False,21,4,0,False,Other,Other (please specify),C-Suite,True
854926,Male,55.0,France,True,2003,2016,Non-member,False,1,14,0,False,Employed,Other (please specify),Early/Mid-Level,True
